title
"Интенсив «Эффективное продвижение в Инстаграм»"
Dance Aerobic
Body Art
Super 8
Coding Fest
"#HotSalesDay 2017. Одержимые продуктивностью"
"Зарплата в валюте, корпоративные карты и покупки за наличные в IT-сфере: что можно и что нельзя?"
TensorFlow Meetup
"\n Grodno BA Community: SharePoint Online + Office 365 – особенности работы BA на проекте\n\n"
"\nАлексей Бурносенко: Эффективная презентация своих проектов\n\n"
"\nTensorFlow Meetup\n\n"
"\nИнтенсив по созданию и развитию бизнеса и стартапов\n\n"
"\nКонкурс технологичных и бизнес-проектов «День Инвестора»\n\n"
"\nCoding Fest\n\n"
"\nGismart Summer Meetup\n\n"
"\nOpen Data Science Meetup #1\n\n"
"30 августа @ Бар ""Doodah king"", 22:00 \nWhiskeyJamBand \n • Вход Свободн..."
"31 августа @ ул. Берута, 11, 2 этаж, с/к Спартак, 19.30\nОткрытая беспл..."
"31 августа @ Бар ""Doodah king"", 22:00 \nВечеринка вместе с группой The ..."
"30 августа и 01 сентября @ Кафе ""Coffeelab"", 19:00 - 23-00 \nИгра ""Мафи..."
"31 августа @ studio ""Defalia"", 19.00 \nМАСТЕР-КЛАСС от проекта ""Школа Л..."
"29 августа - 31 сентября @ Школа Танцев ""Minsk City Shakers"" \nБесплатн..."
"30 августа @ Bristle bar, в 19.00\nКонцерт групп Тлушч + Краткий отзыв ..."
"31 августа @ Бар ""Подвал"" 19.30 \nТурнир по Beer PONG \n• Вход Свободный..."
"ВНИМАНИЕ! ПРОПАЛ ЧЕЛОВЕК! \n \nДенисенко Сергей Владимирович, 19.10.1984..."
"31 августа @ Beer&Wine bar, 21.00 \nВнеурочный Новый год \n• Вход Свобод..."
"30 августа/1 сентября @ Новая Боровая, в 19.00 \nПробежки с Ольгой Мазу..."
31 августа @ фитнес студии Ольшевского 1 кор.4\nОткрытые уроки 👟❤🔔 \n•...
"27 августа @ минский Планетарий, c 20.00 до 23.00\nПремьера сферическог..."
"ВНИМАНИЕ! ПРОПАЛ ЧЕЛОВЕК! \nИНВАЛИД 1 ГРУППЫ! ВОЗМОЖНА ПОТЕРЯ ПАМЯТИ! \n..."
"29 августа @ пр. Партизанский 95 (ст.м Партизанская), 20.00\nЗанятие bo..."
"ВНИМАНИЕ! ПРОПАЛ ЧЕЛОВЕК! \n \nСтельмаков Дмитрий Николаевич, 24.01.1980..."
"30 августа @ чумаков зал, 17.45 \nПробное групповое занятие по направле..."
"11 сентября @ ARENAcity, 11.00\nМинский этап чемпионата ""Каркассон-2016..."
"29 августа @ Бар ""Doodah king"", 19:00 \nTEAR OFF PARTY \n • Вход Свободн..."
"Занятия по различным направлениям ФИТНЕСА \n15 - 20 августа @ ул.Сурган..."
"Битвы учредителей: как защитить свой бизнес  от корпоративных конфликтов"
" 17 августа @ ул. Октябрьская, 23а, 2-й этаж, к.4, в 18.00\nФокус-группа\n • Вход Свободный! За..."
"\nBeerJS Minsk\n\n"
" 21 августа @ Красный дворик, 19:00 \nPublic talk (открытая беседа) с Артемом Глибчуком, иконописцем.\n• Вход..."
" 🔥 Выиграй ПОРТРЕТ на холсте 30х40 см с вашим изображением! 😃👍 \n \nДля участия -..."
"\nGrodno .NET Community Meetup\n\n"
"🔥Бесплатное занятие по йогалатесу с мягкой проработкой спины🔥\n17 авг..."
" 17 августа @ ул. Ленина, 50, 3-й этаж, к.302, в 19:00 (вход в здание там,..."
" 19 августа @ ""Книжная шафа"", 14.00\nКинопоказ фильма: ""День, когда Земля остановилась"".\n• Вход Свободный! \n\nТак же..."
" 19 августа @ студия ProLife, 18.00 \nВстреча на тему: ""Мир, в котором мы живем или..."
Entrepreneurship Camp within Coding Fest
"\nFrontSpot Meetup #2\n\n"
FrontSpot Meetup #2
" 18 августа @ Black House Club \n🔥 Birthday party Max1mka europaplus! 🔥\n • Вход Свободный!..."
" 17 августа @ БЦ ""Парус"", ул. Мележа 1, офис 226, 19.00\nПродолжаем цикл встреч на тему:..."
"Митап ""Правовые основы фрилансы"""
"Эффективное продвижение в Инстаграм"
"Митап ""Правовые основы фриланса"""
SOFT SKILLS GYM
"Бесплатная консультация организаторов и экспертов конкурса «День Инвестора»"
" Друзья! Давайте поможем нашему подписчику сделать отважный шаг! 😎\n\nСуть проблемы: \n""У меня есть любимая жена...."
" 18 августа @ bar Podval, 20:00 \nOPEN MIC (открытый микрофон) \n• Вход Свободный! \n \nСбор..."
" 19 и 20 августа, 21:00 @ [club151451454|Surf Coffee x Underground | Minsk] \nПоказы фильмов ""Покорители..."
" 🔥 Лови скидки! Советуем заглянуть до 3 сентября в магазин [club6905994|молодежной одежды LOOK]. Тут проходит..."
" ⏰ 18 августа (пятница) 18.00 @ PROFITSPACE (Толстого, 8). \nМитап «Правовые основы фриланса»\n\nО том как..."
" 19 августа @ аэродром Боровая, музей авиационной техники, 11:00\nКрылья Беларуси. Вместе на праздник ВВС! \n•..."
" 🔥 Выиграй два билета на концерт IRDORATH с новым альбомом WILD Music Show в Минске!..."
" 19 августа @ Музей им. Я. Купалы, 15:00 - 20:00 \nПерформанс ""Поэзия человеческой души"" \n•..."
" 20 августа @ Минский Дворец детей и молодёжи, 17:00 \nПремьерный показ спектакля: Артур Копит: ""Папа,..."
" 23 августа, среда, ул.Бирюзова 10а, 18.30 \nЭКСПРЕСС-курс по макияжу! 💄👄\n• Вход Свободный! \n \nВы \n🌟Научитесь..."
"Ментор-вебинар Сергея Стеблины- дизайнер студии А.Лебедева"
"\nBelarus Big Data User Group Meetup #27\n\n"
"IT Entrance 2017: в Минске расскажут об успешном старте в IT "
"\nВебинар Сергея Стеблины, дизайнера студии Артемия Лебедева\n\n"
" 💄🎀50% скидка на курс ""САМА СЕБЕ ВИЗАЖИСТ"" до конца лета! 🎀💄 \n\nВ программе:\n🍍правильная подготовка кожи..."
" Репост приветствуется!\nУВАЖАЕМЫЕ РОДИТЕЛИ!\n\n Проходит набор в группы детей с ограниченными возможностями: по зрению,с врожденными аномалиями..."
" 28 августа @ Ул. Есенина, 17 (2этаж) м. Малиновка, в 18.00 и 19.00\n🔥 Бесплатное открытое..."
"«Презентация себя и бизнеса. Как выступать с успехом», тренинг Дмитрия Смирнова"
" 26 августа @ ТЦ OUTLETO, старт в 12 00 \nАкция «Утилизации по-детски»! 😀😉 \n •..."
"\nАвгустовская линуксовка 2017\n\n"
Imaguru Coding Fest
" 24 августа @ Центр дополнительного образования детей и молодежи «АРТ» г.Минска, 14:00 \nДополнительный набор на..."
" 👌 Мастер-класс для начинающих по парному танцу Бачата 20 августа (воскресенье)! \nПриглашаем девушек и парней..."
" 18 августа @ Центр дополнительного образования детей и молодежи «АРТ» г.Минска, 14:00 \nДополнительный набор на..."
" 😃 В августе землян ждет полное солнечное затмение ☀\n \n21 августа произойдет полное солнечное затмение:..."
" Август-сентябрь @ ул. Якуба Колоса, 3, в 18.00 \nВосточные танцы \n• Вход Свободный на Пробное..."
"12 августа @ Парк Тиволи, с 13.00 \nБлаготворительная акция «Дорога дом..."
" Август-сентябрь @ ул. Якуба Колоса, 3, в 18.00 \nВосточные танцы \n• Вход Свободный на Пробное..."
" Июль-август @ ул. Якуба Колоса, 3, в 18.00 \nВосточные танцы \n• Вход Свободный на Пробное..."
"Конференция про IT-специальности ""MYFREEDOM.PROFIT"" 13 августа в 15:00..."
" Все лето @ Минский Планетарий и Обсерватория \nАкция ""Обсерватория бесплатно для посетителей планетария""\n• Вход Свободный!..."
" 🔥 ТОП 5 БЕСПЛАТНЫХ СОБЫТИЙ в Минске! 😍 \n👏 РЕПОСТ, чтобы не забыть! 👍 \n..."
" 🎁 Разыгрываем ЭКШН-КАМЕРУ Xiaomi Yi Action Camera! 🎁\n\nДля участия - сделайте РЕПОСТ этой записи на..."
" ✨Выиграй абонемент на 8 занятий на сентябрь в любой филиал фитнес-клуба ""Алиса Стар"" 😃 \n..."
" 🔥 ВЫИГРАЙ классные наушники Sennheiser! 😃\n\nДля участия - сделай Репост и подпишись на [club74526957|Беларусь BY]!..."
" 🌿Мягкая женская практика йоги для позвоночника🌿 \n📌 20 августа, 12.00 - 13.30 \nYoga-Tut Studio (ул...."
" 🔥 Выиграй крутой стильный рюкзак! 😃 \n \nДля участия - сделай Репост и подпишись на..."
" В эту субботу 19 августа в 20:00 Макс Корж снимает очередной клип на Зыбицкой, а..."
" 🔥 ВЫИГРАЙ 20 рублей на телефон! Пиши свой баланс в комментарии к удаче! 😃\n\nДля участия..."
" 🔥🎁 Выиграй перманентный макияж либо татуировку от профессионала своего дела Алексея Набедо! 😃👍 \n \nДля..."
" 🔥 ТОП 5 БЕСПЛАТНЫХ СОБЫТИЙ в Минске! 😍\n👏 РЕПОСТ, чтобы не забыть! 👍\n\n1. Концерт в..."
" 🔥 ТОП 5 БЕСПЛАТНЫХ СОБЫТИЙ в Минске! 😍\n👏 РЕПОСТ, чтобы не забыть! 👍\n\n1. Автограф-сессия Three..."
" 🔥 Выиграй любую пару крутых кроссовок до 140 руб! 🔥😎 \n \nДля участия - сделай..."
" 🔥 ТОП 5 БЕСПЛАТНЫХ СОБЫТИЙ в Минске! 😍 \n👏 РЕПОСТ, чтобы не забыть! 👍\n\n1. Выставка..."
" 🔥 ВЫИГРАЙ классные наушники Sennheiser! 😃\n\nДля участия - сделай Репост и подпишись на [club74526957|Беларусь BY]!..."
" 🎁 Разыгрываем ЭКШН-КАМЕРУ Xiaomi Yi Action Camera! 🎁\n\nДля участия - сделайте РЕПОСТ этой записи на..."
"10 августа @ Loft Cafe, 20:00\nSoul-Jazz\n• Вход Свободный! РЕПОСТ, чтоб..."
"10 августа @ 10.00, ТЦ ""Аутлето"", 4 этаж, конференц-зал \nТренинг ""Как ..."
" 2 сентября @ пл. Свободы, с 12:00 до 24:00, \n“Грузинская Ибица” в центре Минска: фестиваль..."
" БЕСПЛАТНЫЕ IT-КАНИКУЛЫ ДЛЯ ПОДРОСТКОВ!\n\nПровести последние дни каникул продуктивно? Легко с IT-школой Myfreedom! \nЮность - это..."
" 7 часов в аквапарке по цене двух! ""Совершенно летняя вечеринка"" 16 сентября с 22:00 и..."
" 🔥 Выиграй два билета на концерт группы ХЛЕБ в Минске! \n \nЧтобы принять участие -..."
" В Минске пройдет фестиваль грузинской культуры Тбилисоба-2017! \n\nГоворим сразу - вход свободный, но за еду..."
" 🔥🎁 Выиграй модную сумку на выбор! Приз можно выбрать для женщин, мужчин и детей! 😃👜..."
" 🔥 Выиграй два билета на концерт 2RBINA 2RISTA в Минске! \n \nПрезентация нового альбома ""F*CKALITY""!..."
" 🔥 Выиграй два билета на концерт группы ТАРАКАНЫ! в Минске! \n\nАкустические версии рок-боевиков группы ТАРАКАНЫ!,..."
" 1. Бесплатное пробное занятие на актерские курсы\n2. 20.08.2017 в 14.00\n3. Сбор возле ул.Октябрьская 10\n4. Вход..."
" 1. Бесплатное пробное занятие на актерские курсы\n2. 20.08.2017 в 14.00\n3. Сбор возле ул.Октябрьская 10\n4. Вход..."
" 📌Лимоны распродают яблоки! ➡ http://www.lemons.by/ \nСамый популярный оригинальный iPhone дешевле китайских аналогов? iPhone 5S по..."
" 🔥🎁 Выиграй модную сумку на выбор! Приз можно выбрать для женщин, мужчин и детей! 😃👜..."
" 🔥 Выиграй два билета на концерт группы МАШИНА ВРЕМЕНИ в Минске! \n\nВ программу «Миром правит..."
"\nbyGIS meetup #4\n\n"
"День открытых дверей в Teen Guru!"
" Друзья! УЖЕ СЕГОДНЯ! Давайте поможем нашему подписчику сделать отважный шаг! 😎\n\nСуть проблемы: \n""У меня есть..."
" 26- 27 августа @ ул. Октябрьская 16, возле Ультрабара , с 11 до 19 (подробнее..."
" МАСТЕР-КЛАСС ПО ВОКАЛУ ""Sing with Sirena""\nОт выпускницы музыкального института Пола Маккартни в Великобритании, работающей с..."
" 24 августа - 8 сентября @ мастацкя галерэя ""Універсітэт культуры"", Кастрычніцкая плошча, 1 (Палац Рэспублікі)...."
" 2 сентября @ TNT Rock Club, 18.00\n[club151910151|Old Scooter Party]\n • Вход Свободный! РЕПОСТ, чтобы не..."
" 🔥 БОЛЬШОЙ розыгрыш для [club146694041|настоящих мужчин]! Выиграй крутые призы от парикмахерской Мужская Территория! 😎 \n🎁..."
" 🔥 Лови скидки! Советуем заглянуть до 3 сентября в магазин [club6905994|молодежной одежды LOOK]. Тут проходит..."
" ОКРУЖИ СЕБЯ АРОМАТОМ ТАЙНЫ! Окунись в атмосферу🔆восточного танца🔆 Хочешь научиться красиво двигаться? Быть пластичным, чувствовать..."
" Вот так украсят Минск ко Дню города, который состоится 9 сентября. Как вам?"
"\nКонкурс поддержки нужных проектов от Talaka и ИТ-Академии Белхард\n\n"
" 26 августа @ Пешеходка. Верхний Город, 15:00 \nТанцевальные мастер-классы по современным направлениям.\n• Вход Свободный! \n\nПриходи..."
" ‼ ВНИМАНИЕ РОЗЫГРЫШ! ‼ \nБесплатный абонемент от Студии танца Малина на целый месяц, всем участникам..."
" 25 августа @ bar Podval, 20:00 \nOPEN MIC (открытый микрофон) \n• Вход Свободный! \n\nСбор гостей:..."
"\nМастер-класс «Компетенции предпринимателя в ИT. Куда расти?»\n\n"
" 26 августа @ Каретный дворик, 21:30 \nПлотный звук и космос в подарок от группы Mission..."
" 26 августа @ Мастерская успеха, 12:00 \n🇮🇹 Итальянский мастер-класс - Ваши первые слова и фразы..."
" 26-29 августа @ ДВОРЕЦ СПОРТА, с 10:00 до 19:00 \nВыставки-ярмарки ""Нашим детям"" и ""Здравствуй, школа!""..."
" 🎁 Разыгрываем ФИТНЕС-БРАСЛЕТ Xiaomi Mi Band 2 + сменный ремешок! 🎁\n \nДля участия - сделайте..."
" Кто хочет поехать в Лиссабон? 😎\n\n26 августа в Минске пройдет массовый благотворительный забег «1+1». Участвовать..."
"Митап. Анонс платформы «ICO hub» | Проект «Коллекционное ICO»"
" День открытых дверей в IT-школе для подростков MYFREEDOM.TEENSCOOL\n\nВаш ребенок все еще сидит дома и играет..."
" 💄🎀50% скидка на курс ""САМА СЕБЕ ВИЗАЖИСТ"" до конца лета! 🎀💄 \n \nВ программе: \n🍍правильная..."
" 🔥 ВЫИГРАЙ 20 рублей на телефон! Пиши свой баланс в комментарии к удаче! 😃\n\nДля участия..."
" 🔥🎁 Выиграй перманентный макияж либо татуировку от профессионала своего дела Алексея Набедо! 😃👍 \n \nДля..."
" 26 и 27 августа | кофейня SURF COFFEE (ул.Кирова,19) \n\nПоказы фильмов:\n🎬 СБ 26 августа 21:00..."
" ⚡В Минске откроют крупнейший музей научных чудес⚡\n\n⚡Научно-популярный музей «Квантум» на проспекте им. Газеты Правда 29..."
SOFT SKILLS GYM
" 25 августа @ Ink Garden. Куйбышева 22, 3 этаж направо, 20:00 \nПоэтический вечер Юлии Кравченко\n•..."
" Август-сентябрь @ ул. Якуба Колоса, 3, в 18.00 \nВосточные танцы \n• Вход Свободный на Пробное..."
" 🔥 Выиграй два билета на концерт The HATTERS в Минске! \n \nНовые песни написали и..."
" 27 августа с 14.00 до 19.00 @ Столовка XYZ\nБесплатная ярмарка, в рамках которой каждый желающий..."
" 🔥 Выиграй незабываемый КРУИЗ на крутом лайнере В СТОКГОЛЬМ! 😃 \n \nДля участия - сделай..."
" 25 августа @ Loft Cafe, 21:00\nRETRO-JAZZ\n • Вход Свободный! РЕПОСТ, чтобы не забыть 👍 \n\nRETRO-JAZZ..."
" 26 августа @ парк им. М.Горького (центральная сцена), 14.00\nТворческий конкурс ""Рисуем детство"" \n• Вход Свободный!..."
" 27 августа @ открытая площадка в НОВОЙ БОРОВОЙ, 19:30\nОткрытый семинар по суставной гимнастике (даосская йога,..."
" 30 августа @ Мастерская успеха, 20:00 🇵🇱🇵🇱🇵🇱\nБесплатный мастер-класс по польскому языку \n• Вход Свободный! РЕПОСТ,..."
" 🔥 Минскую улицу снова превратят в Бруклин 70-х: в столице пройдет крупная вечеринка! 😃\n \n2..."
" ОКУНИСЬ В АТМОСФЕРУ ЧАРУЮЩЕГО ВОСТОЧНОГО ТАНЦА🌛! \n \nТебе просто необходимо попасть к нам, если ты..."
" Mexican Weeks в TNT Rock Club!\n\nАвгуст подходит к концу, на улице становится прохладнее, но лето..."
" 🔥 Выиграй два билета на Театр Теней Teulis в Минске! \n \nВсемирно известный Театра Теней..."
" 26 августа @ Loft Cafe, 20:00\nОдесская вечеринка\n • Вход Свободный! РЕПОСТ, чтобы не забыть 👍..."
" 28 августа @ открытая веранда бара “Чердак”, с 17:30 - 20:00\nМастер-классы по грузинской кухне от..."
"\nИнтенсив «Как запустить бизнес/стартап с минимальным бюджетом»\n\n"
"\nProduct Hunt Meetup Minsk\n\n"
"\nТренинг Agile Fundamentals (международная сертификация ICP)\n\n"
" 27 августа @ Loft Cafe, 19:00\nЖивой Саксофон\n• Вход Свободный! РЕПОСТ, чтобы не забыть\nJAZZ-SAX В ЭТО..."
" ОКРУЖИ СЕБЯ АРОМАТОМ ТАЙНЫ! Окунись в атмосферу🔆восточного танца🔆 \n\nХочешь научиться красиво двигаться? Быть пластичным, чувствовать..."
" 🔥 Выиграй смартфон Xiaomi Redmi 4X 16GB и любую сумку на выбор! 🎁 \n\n😃 👉..."
" 2-3 сентября @ Футбольный манеж, 10.00-19.00 \nТурнир по Hearthstone, Большой просмотр Летнего Чемпионата Мира по..."
" 7 часов в аквапарке по цене двух! ""Совершенно летняя вечеринка"" 16 сентября с 22:00 и..."
"\nLeverX Front-end Development with SAPUI5 Framework Course\n\n"
" ЗА РЕПОСТ ДАННОЙ ЗАПИСИ- ЗОЛОТОЙ КОКОС 💰💰 💰 (подробности на стойке администратора в клубе MIAMI..."
" 30 августа @ Мастерская успеха, 20:00 🇵🇱🇵🇱🇵🇱 \nБесплатный мастер-класс по польскому языку \n• Вход Свободный!..."
" Появилось новое граффити в Минске 😍 Автор - художник Луис Мартинс. Как вам? 🔥👍"
" 🔥 Выиграй два билета на вечеринку GONZO в Минске! \n \nGONZO - вечеринка, где ты..."
" 30 августа @ 18.30 ТРЦ Е-СИТИ \nСемейное интерактивное мероприятие «ВСЕМ ДЕСЯТКИ!» \n• Вход Свободный! РЕПОСТ,..."
" 🔥 Выиграй любую пару крутых кроссовок до 140 руб! 🔥😎 \n \nДля участия - сделай..."
" Мастер-класс ""Шелковистая кожа. Идеальный тон."" \n\n🗓29 августа ⏰15:00⏰17:00⏰20:00\n🗓30 августа ⏰12:00; ⏰14:00; ⏰16:00; ⏰18:00\n🗓31 августа ⏰12:00;..."
" 🔥🎁 Выиграй модную сумку на выбор! Приз можно выбрать для женщин, мужчин и детей! 😃👜..."
" 👌 Открытое занятие по доминиканскому парному танцу Бачата для начинающих 29 августа (вторник) у преподавателей..."
